NPI,lst_nm,frst_nm,source,Quality_category_score,PI_category_score,IA_category_score,final_MIPS_score_without_CPB,final_MIPS_score
1215115472,LIU,ZHENXIANG,group,55.3,,40,62,72
1255619052,KANDEL,PRAKASH,group,55.3,,40,62,72
1346495751,NOFIELE,ELODIE,group,55.3,,40,62,72
1386751923,VARMA,SANDEEP,group,55.3,,40,62,72
1568460186,LU,STEVEN,group,55.3,,40,62,72
1609872845,FEDER,INGRID,group,55.3,,40,62,72
1669447207,DONOVAN,KENNETH,group,55.3,,40,62,72
1861467367,CRISPINO,CARMINE,group,55.3,,40,62,72
1023324555,GUPTA,ANKIT,group,,,,45,45
1124227020,DE DIOS,JOSE ANGELO,group,,,,45,45
1134116353,ROMITO,DONNA,group,,,,45,45
1225326804,PALKAR,ATUL,group,,,,45,45
1265693931,BAKAYA,PRIYA,group,,,,45,45
1639293186,DAHANAYAKE,THINESH,group,,,,45,45
1316116338,WALSH,JAMES,group,0,77,40,38.1,41.5
1922141969,CADARIU,ARINA,apm,100,81.8,40,94.5,99.6
1003828435,ZACK,CATHY,apm,97.4,76,40,91.5,98.9
1033372529,LEGERE SHARPLES,KIMBERLY,apm,97.4,76,40,91.5,98.9
1073562674,RAIDER,MATTHEW,apm,97.4,76,40,91.5,98.9
1093991077,ACEVEDO,YADIRA,apm,97.4,76,40,91.5,98.9
1104936905,GOOD,MICHAEL,apm,97.4,76,40,91.5,98.9
1124019377,SAFALOW,MARK,apm,97.4,76,40,91.5,98.9
1124026869,PHILLIPS,HAROLD,apm,97.4,76,40,91.5,98.9
1134326200,CHOWDHURY,NABI,apm,97.4,76,40,91.5,98.9
1134483951,GORALNIK,JUSTIN,apm,97.4,76,40,91.5,98.9
1144208240,SEIDNER,ADAM,apm,97.4,76,40,91.5,98.9
1174888390,DONATO,KRISTEN,apm,97.4,76,40,91.5,98.9
1184657868,EVERARD,ROSAMOND,apm,97.4,76,40,91.5,98.9
1205895216,WOLFF,MIRELA,apm,97.4,76,40,91.5,98.9
1215115472,LIU,ZHENXIANG,apm,97.4,76,40,91.5,98.9
1225049240,HIRSCH,RUBIN,apm,97.4,76,40,91.5,98.9
1235345430,MOHAMMADU,FAWZU,apm,97.4,76,40,91.5,98.9
1235429697,DIPASQUALE,DORALYNNE,apm,97.4,76,40,91.5,98.9
1235540386,DOMACK,TERESA,apm,97.4,76,40,91.5,98.9
1235579251,BURCHSTED,SHELLEY,apm,97.4,76,40,91.5,98.9
1245242643,YOUNGLING,ANNE,apm,97.4,76,40,91.5,98.9
1265405690,SAMPT,EDWARD,apm,97.4,76,40,91.5,98.9
1275648552,TUCKER,EDWARD,apm,97.4,76,40,91.5,98.9
1285920975,PHILLIPS,ANJU,apm,97.4,76,40,91.5,98.9
1295021962,IQBAL,AMNA,apm,97.4,76,40,91.5,98.9
1306884341,KALINOWSKI,MICHAEL,apm,97.4,76,40,91.5,98.9
1326014630,TILLMAN,ELIZABETH,apm,97.4,76,40,91.5,98.9
1326028176,WEIS,OTTO,apm,97.4,76,40,91.5,98.9
1326311994,PRASAD,MONIKA,apm,97.4,76,40,91.5,98.9
1346462256,CARDONA,MICHELLE,apm,97.4,76,40,91.5,98.9
1346505567,YARBOROUGH,RASHELE,apm,97.4,76,40,91.5,98.9
1346536398,CASKEY,JUSTIN,apm,97.4,76,40,91.5,98.9
1356355069,CASE,ELIZABETH,apm,97.4,76,40,91.5,98.9
1356371744,MUKHERJEE,DEBMALYA,apm,97.4,76,40,91.5,98.9
1356385868,AHERN,JAMES,apm,97.4,76,40,91.5,98.9
1366487563,CARBONE,JOHN,apm,97.4,76,40,91.5,98.9
1366707580,WILLIAMS,JOHN,apm,97.4,76,40,91.5,98.9
1376549444,WILENSKY,DANIEL,apm,97.4,76,40,91.5,98.9
1386810182,RINVIL-WAILES,EDWINE,apm,97.4,76,40,91.5,98.9
1396011151,LOPEZ,MAX,apm,97.4,76,40,91.5,98.9
1437122314,HARTMANN,KARL,apm,97.4,76,40,91.5,98.9
1447273511,PATEL,SHUTISH,apm,97.4,76,40,91.5,98.9
1487784534,FARAH,JOSEPH,apm,97.4,76,40,91.5,98.9
1497731509,SHIEH,WILLIAM,apm,97.4,76,40,91.5,98.9
1497750152,BISHOP,TODD,apm,97.4,76,40,91.5,98.9
1508874470,LAL,HIMAL,apm,97.4,76,40,91.5,98.9
1528030145,LYNDERS,WILLIAM,apm,97.4,76,40,91.5,98.9
1528048428,WAGNER,JESSE,apm,97.4,76,40,91.5,98.9
1548227267,CASABLANCA,DOMENIC,apm,97.4,76,40,91.5,98.9
1558372805,BUCKLEY,TIMOTHY,apm,97.4,76,40,91.5,98.9
1588651822,HUNG,YIN,apm,97.4,76,40,91.5,98.9
1588978795,BALAZADEH,SETAREH,apm,97.4,76,40,91.5,98.9
1639344120,ADLAKHA,ASHISH,apm,97.4,76,40,91.5,98.9
1649433228,DUARTE,MELISSA,apm,97.4,76,40,91.5,98.9
1689775918,FRAZER,TROY,apm,97.4,76,40,91.5,98.9
1710163795,KENTA BIBI,EMMANUEL,apm,97.4,76,40,91.5,98.9
1730313594,MELMAN,LAUREN,apm,97.4,76,40,91.5,98.9
1770594111,BENTLEY,CHRIS,apm,97.4,76,40,91.5,98.9
1780030452,JONKER,MARK,apm,97.4,76,40,91.5,98.9
1790742799,ZARETSKAYA-FUCHS,MARINA,apm,97.4,76,40,91.5,98.9
1811319197,CHAPAGAIN,BIKASH,apm,97.4,76,40,91.5,98.9
1902992514,MONTANYE,JUSTIN,apm,97.4,76,40,91.5,98.9
1912972720,SAN VICENTE,JOSHUA,apm,97.4,76,40,91.5,98.9
1922216191,BORTAN,ELENA,apm,97.4,76,40,91.5,98.9
1932172830,CHABRIA,SHIVEN,apm,97.4,76,40,91.5,98.9
1932189792,KRAMER,ADRIEL,apm,97.4,76,40,91.5,98.9
1932544475,PEREZ,RICARDO,apm,97.4,76,40,91.5,98.9
1942445861,RAY,NEELANJAN,apm,97.4,76,40,91.5,98.9
1942612114,DESAI,MONALI,apm,97.4,76,40,91.5,98.9
1942616826,LINDNER,MEREDITH,apm,97.4,76,40,91.5,98.9
1962447136,WEINREB,NICOLE,apm,97.4,76,40,91.5,98.9
1982684296,DOUGLAS,ALAN,apm,97.4,76,40,91.5,98.9
1194793471,LIN,JACK,group,63,,40,68.5,73.5
1063754406,FERN,JANELLE,group,100,,40,100,100
1194909572,DITOLLA,KIMBERLY,group,100,,40,100,100
1740259969,SAGNELLA,TONI ANN,group,100,,40,100,100
1942616636,MOJICA,EMILIE,group,100,,40,100,100
1477563088,BURKE,CHRIS,apm,99.4,87,40,95.8,100
1780068585,BAIG,BASARAT,apm,99.4,87,40,95.8,100
1629041728,TANKSLEY,RADFORD,individual,,,,45,45
1487606117,WEST,JOHN,group,100,,40,100,100
1518930916,AJELLO,ROBERT,group,74.7,0,0,41.1,45.4
1114085016,HAOUES-BROWN,THOURYA,apm,100,85.3,40,95.6,100
1679597926,MORENO,STEVEN,individual,,,,45,45
1053488098,SOODAN,RAVINDER,individual,,,,45,45
1275568701,MINGRONE,ROBERT,individual,74.8,,20,71.1,75.8
1033191978,HOISINGTON,KELLY,apm,100,76.2,40,92.9,100
1376539346,KELLEY,GRETCHEN,apm,100,76.2,40,92.9,100
1447508874,ALBSHERI,MOHAMAD,apm,100,78.2,40,93.5,99
1447508874,ALBSHERI,MOHAMAD,apm,100,78.2,40,93.5,99
1194793471,LIN,JACK,group,60,,40,66,68.3
1568596641,SWARUP,RUPENDRA,group,100,,40,100,100
1225095425,SOHN,JOSEPH,apm,,,,45,45
1316116338,WALSH,JAMES,apm,,,,45,45
1407942006,BERSON,LAWRENCE,apm,,,,45,45
1457447153,ODONNELL,SEAN,apm,,,,45,45
1497868053,BASH,JEFFREY,apm,,,,45,45
1528402963,WASTERLAIN,AMY,apm,,,,45,45
1912065970,HERGAN,DAVID,apm,,,,45,45
1326012766,ENEYNI,MAZEN,group,,,,45,45
1417908021,BERNAL,OSCAR,group,,,,45,45
1245761642,FAULKNHAM,KRISTINE,apm,100,99.7,40,99.9,100
1245585207,KAUL,AARADHANA,apm,100,78.8,40,93.6,100
1003886193,KAGAN,JEFFREY,apm,100,78.2,40,93.5,100
1326018425,YETIL,TURGUT,apm,100,78.2,40,93.5,100
1073949061,FARBER,ANDREA,group,90.7,,40,92.1,94.9
1093741530,TRAIL OBRIEN,MAURA,group,90.7,,40,92.1,94.9
1336300235,CHERIAN,RITA,group,90.7,,40,92.1,94.9
1982965943,SIU,FEI,group,90.7,,40,92.1,94.9
1396984068,KHAN,ARSALAN,group,40,0,0,22,25.1
1063804441,MURGIA,ROBERT,apm,88.2,73.4,40,86.1,92.2
1811920333,RIAD,MAMDOUH,individual,99.5,65,40,89.2,94.5
1255303566,MOMNIE,DAVID,group,,,,45,45
1336709757,BURNS,BRETT,group,,,,45,45
1639142334,GALLERANI,JULIANNE,group,,,,45,45
1821197641,GUZEK LATKA,CAMILLE,group,,,,45,45
1962758193,BABINSKI,KATARZYNA,group,,,,45,45
1801968128,BERMAN,STEVEN,individual,,,,45,45
1093705725,GELMAN,MARTIN,apm,100,76.2,40,92.9,100
1225022973,HASBANI,MOSHE,apm,100,78.1,40,93.4,99
1780632968,HASBANI,MAYER,apm,100,78.1,40,93.4,99
1568488294,NAIDORF,ELLEN,individual,,,,45,45
1093166829,PIERCE,CHELSEA,group,54.5,,40,61.4,67.5
1013174697,VITALE,MARK,apm,100,100,40,100,100
1063706232,BERLINER,JONATHAN,apm,100,100,40,100,100
1083052633,MAKANJI,HEEREN,apm,100,100,40,100,100
1083686950,KAVANAGH,BRIAN,apm,100,100,40,100,100
1104897784,HINDMAN,STEVEN,apm,100,100,40,100,100
1144200031,ENNIS,FRANCIS,apm,100,100,40,100,100
1144546888,CANTLON,MATTHEW,apm,100,100,40,100,100
1194968321,WEI,DAVID,apm,100,100,40,100,100
1225395783,YAKAVONIS,MARK,apm,100,100,40,100,100
1255303764,MILLER,SETH,apm,100,100,40,100,100
1346211703,CUNNINGHAM,JAMES,apm,100,100,40,100,100
1417151457,VADASDI,KATHERINE,apm,100,100,40,100,100
1528225414,DELOS,DEMETRIS,apm,100,100,40,100,100
1578536025,SETHI,PAUL,apm,100,100,40,100,100
1699941823,KOWALSKY,MARC,apm,100,100,40,100,100
1760453336,CLAIN,MICHAEL,apm,100,100,40,100,100
1861678542,GREENE,RONALD,apm,100,100,40,100,100
1952746836,CHOO,KEVIN,apm,100,100,40,100,100
1700068103,CHAVEL,SEVERINE,individual,,,,45,45
1902822794,MARSH,ELIZABETH,individual,,,,45,45
1992970354,HALL,REBECCA,individual,,,,45,45
1154697878,MERLIN,GABRIEL,apm,100,70.8,40,91.2,94.2
1811081789,CURTIS,GREGORY,group,100,49,40,84.7,87.3
1902800774,RANTA,JEFFREY,group,15,,0,12.8,17.4
1780648238,KASPER,MARK,apm,100,78.1,40,93.4,99
1316907249,DOMBEK,ZBIGNIEW,apm,100,76.2,40,92.9,100
1326055906,COPPOLELLI,BERNARD,individual,,,,45,45
1851333546,EBB,RONALD,apm,100,76.2,40,92.9,100
1891751913,COEN,JEFFERY,individual,,,,45,45
1104845460,ORELLANA,JOSE,apm,100,93,40,97.9,100
1619953247,VORDERSTRASSE,TRICIA,apm,100,76.2,40,92.9,100
1447545215,SHORR,TALIA,group,96.1,69,40,88.6,91
1730103862,DUA,VIPUL,apm,100,,40,100,100
1720007560,ROSEFF,RICHARD,individual,,,,45,45
1023064789,CHAOUI,ALAIN,apm,100,79.9,40,94,99.3
1154340420,DOUGLAS,DAVID,apm,100,79.9,40,94,99.3
1164614509,TRAMONTOZZI,MEGHAN,apm,100,79.9,40,94,99.3
1316048861,CROGNALE,JANICE,apm,100,79.9,40,94,99.3
1639285562,LENHARDT,ANDREW,apm,100,79.9,40,94,99.3
1659457984,ALLARA,MARK,apm,100,79.9,40,94,99.3
1669447298,REDDY,PRATHIMA,apm,100,79.9,40,94,99.3
1679764161,MANN,DANA ANN,apm,100,79.9,40,94,99.3
1790761294,YOON,MICHAEL,apm,100,79.9,40,94,99.3
1992881643,HARTE,FRANCIS,apm,100,79.9,40,94,99.3
1497731152,CHAN,JUNG,group,30,0,0,16.5,19.1
1689216533,ANDRADE,MELISSA,group,30,0,0,16.5,19.1
1710275995,CROOKER,JESSICA,group,30,0,0,16.5,19.1
1427088202,SINGH,ARMINDER,individual,100,,40,100,100
1164658555,DORFMAN,MICHAEL,apm,100,78.1,40,93.4,99
1427292614,HERZOG,KERI,apm,100,78.1,40,93.4,99
1609836998,ILLICK,CHRISTOPHER,apm,100,78.1,40,93.4,99
1295709004,FELDMAN,ALAN,apm,100,78.1,40,93.4,99
1437319019,FANTARELLA,ELIZA,apm,100,78.1,40,93.4,99
1538339080,CHARLOT-WADLEY,FARLYN,apm,100,78.1,40,93.4,99
1083600225,SINCO,STEFAN,group,100,82,40,94.6,99.1
1376510248,SCHERL,JONATHAN,group,100,82,40,94.6,99.1
1114483195,O'NEIL,MADELEINE,apm,100,79.1,40,93.7,98.9
1255424180,GUTSTEIN,HOWARD,apm,100,79.1,40,93.7,98.9
1336148238,KUCHARSKI,DONNA,apm,100,79.1,40,93.7,98.9
1528233020,YOGENDRA,RAM,apm,100,79.1,40,93.7,98.9
1760645535,CHOPRA,BHAVNA,apm,100,79.1,40,93.7,98.9
1912059502,HAQUE,ZAFFAR,apm,100,79.1,40,93.7,98.9
1003921065,PENTI,BRIAN,group,,,,45,45
1376860627,VALKENBURGH,EMILY,group,,,,45,45
1396745766,ZUCKER,LAURA,group,,,,45,45
1487733549,CROKE,FRANCIS,individual,51.7,,40,58.9,65.4
1346263381,LAWTON,KENNETH,individual,,,,45,45
1083000269,OTFINOSKI,JAMIE,apm,100,85.3,40,95.6,100
1356375778,FEIN,MICHAEL,apm,100,85.3,40,95.6,100
1609892371,NOONAN,MICHAEL,group,100,0,40,70,72.5
1952327629,WILDER,JASON,group,100,0,40,70,72.5
1982629655,OESTREICHER,MARK,group,100,0,40,70,72.5
1780022749,LOU,WYNEE,apm,100,,40,100,100
1821415035,THOTAKURA,SREEKIRAN,apm,100,,40,100,100
1689619041,GOLDENBERG,GIDON,apm,100,78.1,40,93.4,99
1003173592,HSU,PETER,group,,,,45,45
1003282427,ZHANG,ANG,group,,,,45,45
1073562674,RAIDER,MATTHEW,apm,99.9,,40,99.9,100
1356578082,KELLER,BRIAN,apm,100,82.3,40,94.7,100
1457785610,TRINIDAD,JOHN,apm,100,82.3,40,94.7,100
1801271234,DODEJA,ABHINAV,apm,100,82.3,40,94.7,100
1003069535,DUTTA,SUPARNA,apm,100,97.2,40,99.2,100
1790122794,PARIKH,RAJ,apm,100,97.2,40,99.2,100
1407241391,MORRIS,JULIANA,group,35,89,0,46,56
1932640158,ZHAO,LILLIAN,group,35,89,0,46,56
1992721658,ZUBKOV,ALEXANDER,group,89.5,80,40,88.2,93.3
1417998857,MERKLE,STEPHEN,group,56.9,0,0,31.3,34.2
1568497667,OGIELA,DENNIS,group,56.9,0,0,31.3,34.2
1689046757,LEE,HWAJEONG,group,56.9,0,0,31.3,34.2
1710928742,MALONEY,JILL,group,56.9,0,0,31.3,34.2
1730553983,JAMEL,ALYSON,group,56.9,0,0,31.3,34.2
1962744573,WOO,JASON,group,75.4,,40,79.1,89.1
1932337763,VENTURA,JOSE,apm,100,74.1,40,92.2,98.9
1184784126,CIARDELLA,ANTHONY,individual,,86,40,88.1,92.5
1538209556,CONNORS,RICHARD,individual,,,,45,45
1164409272,PASCAL,PETER,apm,97.7,87.9,40,95.2,100
1508007220,AL ARSHANI,HISHAM,group,100,100,40,100,100
1063523017,RAWLINS,BERNARD,group,,,,45,45
1427072495,WARREN,RUSSELL,group,,,,45,45
1063473312,CIMINO,PETER,apm,100,78.1,40,93.4,99
1235190984,TORTORA,PETER,apm,100,78.1,40,93.4,99
1124130760,RICCI,MARIO,group,88.2,,40,90,95.5
1215995238,OPALACZ,STANISLAUS,group,88.2,,40,90,95.5
1306804323,CHUNG,EDMUND,group,88.2,,40,90,95.5
1548228596,HUSSAIN,NADEEM,group,88.2,,40,90,95.5
1609833730,KOOBATIAN,GREGOR,group,88.2,,40,90,95.5
1619906542,GORGAN,LUCIAN,group,88.2,,40,90,95.5
1326458779,STOKER,GEOFFREY,apm,88.2,73.4,40,86.1,92.2
1477583045,RIVERA,ARNOLD,individual,,,,45,45
1780707901,GRAY PICKETT,AIMEE,group,93.2,94,40,94.5,98
1821060351,GOFFIN,SCOTT,individual,40,,40,49,51.1
1720472640,MARTINEZ,CELIA,apm,85.2,72.6,40,84.4,89.4
1104374628,BAVONGKHOUN,JUDY,apm,100,76.2,40,92.9,100
1134450752,KLUGE,MERITZA,apm,100,76.2,40,92.9,100
1154342624,FU,MICHAEL,apm,100,76.2,40,92.9,100
1184008187,WU,KUN,apm,100,76.2,40,92.9,100
1235374182,OSARETIN,KHYLA,apm,100,76.2,40,92.9,100
1326069899,MARABELLO,JOHN,apm,100,76.2,40,92.9,100
1427338755,APOLLONIO,SARA,apm,100,76.2,40,92.9,100
1457651010,RENTERIA,JACQUELINE,apm,100,76.2,40,92.9,100
1588154835,KOMARI,BRENDA,apm,100,76.2,40,92.9,100
1598014607,PATEL,TORAL,apm,100,76.2,40,92.9,100
1508948332,CREIGHTON,WILLIAM,individual,,,,45,45
1265493183,WOLF,WALTER,individual,66.8,93,40,79.7,83.3
1396707857,MEUNIER,ERIK,individual,72.6,75,40,77.4,81.1
1417918053,BLACK,TAMMIE,individual,67.3,90,40,79,82.4
1538423272,PERICA,LAUREN,individual,67.1,94,40,80.1,83.7
1417987389,KOSHY,KEVIN,group,100,86,40,95.8,100
1437183720,CANOVA,ROBERT,group,100,86,40,95.8,100
1952304263,GARDEN,MITCHELL,apm,100,85.3,40,95.6,100
1063434280,ROBINS,JEFFREY,individual,,,,45,45
1679969273,BRUCE,AMY,apm,98.7,61,40,87.6,95.1
1346686441,KIM,HEE,group,100,,40,100,100
1700089414,GYAMFI,RICHMOND,group,0,0,40,15,20.9
1063455376,GAISER,ROBERT,group,,98,40,98.3,100
1295149185,IBRAHEEM,MAM,group,,98,40,98.3,100
1508308552,GABR,MOAMEN,group,,98,40,98.3,100
1629188131,MCDERMOTT,PATRICK,apm,100,78.2,40,93.5,100
1164598801,BONO,JAMES,apm,96.5,81.5,40,92.7,99.3
1043246978,DUNN,WILLIAM,apm,100,76.2,40,92.9,100
1437193299,MCCANN,SHANNON,apm,88.2,73.4,40,86.1,92.2
1831105691,GRINSPAN,MARINA,apm,88.2,73.4,40,86.1,92.2
1841365681,GART,GLENN,individual,,,,45,45
1093704298,AGHASSI,PAYAM,apm,100,76.2,40,92.9,100
1649252065,SCHAEFER,OREN,apm,100,76.2,40,92.9,100
1659534501,CHUA,RYAN,apm,100,76.2,40,92.9,100
1669463303,CASTELLANOS,PLUTARCO,apm,100,76.2,40,92.9,100
1801990056,ROBINSON,KIMBERLY,apm,100,76.2,40,92.9,100
1841485695,KHODABANDEH,ALI,apm,100,76.2,40,92.9,100
1871567149,SALTIN,COREY,apm,100,76.2,40,92.9,100
1003282427,ZHANG,ANG,apm,100,,40,100,100
1073742409,BHOLA,VIJAI,apm,100,,40,100,100
1205814399,PEREZ,JOSEPH,apm,100,,40,100,100
1396130969,MOMEN,MEHDI,apm,100,,40,100,100
1467863530,MALIK,RAEVA,apm,100,,40,100,100
1497027064,SINGH,SWATI,group,74.2,,40,78.1,84.4
1306941067,FRINK,RICHARD,individual,,,,45,45
1487845541,MYER,EDWARD,individual,,,,45,45
1720279946,SIEGRIST,TIMOTHY,individual,,,,45,45
1679656581,ROSENBERG,IRENE,individual,62.2,88,40,75.6,77.4
1265928998,PATEL,KRISHA,group,100,,40,100,100
1083807887,CHAUDHARY,SAQIB,apm,,,,45,45
1174979447,BECK,MA LEONOR,apm,,,,45,45
1255731394,PAUDEL,PRAKASH,apm,,,,45,45
1679728018,NAKHLA,PETER,apm,,,,45,45
1710232012,PAUDEL,SUBHASH,apm,,,,45,45
1740291376,SITTIG,ROY,apm,,,,45,45
1760611321,THIPPANNA,RAMAKRISHNA,apm,,,,45,45
1902268121,DO,THAO,apm,,,,45,45
1912154253,KURMA,SREEDHAR,apm,,,,45,45
1932186574,VALLABHANENI,BASAVA,apm,,,,45,45
1932496064,TAGARAM,SANDHYA DEVI,apm,,,,45,45
1649290289,THOMAS,ERIC,group,,,,45,45
1962758193,BABINSKI,KATARZYNA,individual,85,,40,87.3,89.2
1134134950,LEITH,PHOEBE,group,93.9,0,40,66.7,74.9
1265669089,BHOOMAGOUD,MADHAVI,individual,97.8,0,40,68.8,77.4
1285875484,JUNG,THOMAS,individual,98.5,0,40,69.2,78.3
1336193937,OOMMEN,CHERIAN,group,93.9,0,40,66.7,74.9
1629077714,WAZAZ,HOUSEIN,individual,100,0,40,70,78
1659355634,ANG,GINO,group,93.9,0,40,66.7,74.9
1124288337,HAWKINS,MATTHEW,group,91.6,34,40,75.6,80.7
1295094480,DUSHAJ,AZEM,group,91.6,34,40,75.6,80.7
1548252406,ERGIN,TAHSIN,group,91.6,34,40,75.6,80.7
1689666547,ARVIDSON,ERIC,group,91.6,34,40,75.6,80.7
1891923058,PHILBRICK,JOSHUA,group,91.6,34,40,75.6,80.7
1598140105,AHMEDTAHA,OSMAN,group,0,74,20,29.7,34.2
1174949325,BRITTON,KELSEY,group,82.2,,40,84.8,86.7
1265726749,FAVA,JOHN,group,82.2,,40,84.8,86.7
1326095175,FAUCHER,BRIDGET,group,82.2,,40,84.8,86.7
1487800413,JOHNSON,ERIKA,group,82.2,,40,84.8,86.7
1508384181,CAPPADONA,COURTNEY,group,82.2,,40,84.8,86.7
1538649009,MAHER,LINDSEY,group,82.2,,40,84.8,86.7
1558829572,BOLICK,KIMBERLY,group,82.2,,40,84.8,86.7
1588930416,HAYS,ELAINE,group,82.2,,40,84.8,86.7
1659730463,RICKERT,JULIANNE,group,82.2,,40,84.8,86.7
1679122022,NAVARRO,CHRISTIAN,group,82.2,,40,84.8,86.7
1871976365,MACDONALD,LISA,group,82.2,,40,84.8,86.7
1033177050,CAVALLI,VICTORIA,group,,,,45,45
1700089414,GYAMFI,RICHMOND,group,100,75,40,92.5,96.5
1447263272,BURKE,JOY,group,85.9,72,40,83.8,89.8
1750725040,MILLER,JOHN,group,85.9,72,40,83.8,89.8
1093239394,CORDEIRO,AMANDA,group,90.3,,40,91.8,98.3
1356559165,DOUGLAS,PRISCILLA,group,90.3,,40,91.8,98.3
1396176053,MAGRI,KATHARINE,group,90.3,,40,91.8,98.3
1700066495,WOJCIK,MICHAELA,group,90.3,,40,91.8,98.3
1902204605,GADA,KIMBERLY,group,90.3,,40,91.8,98.3
1578565297,WARNER,RICHARD,individual,,,,45,45
1073690285,WHITNEY,DAVID,individual,99.4,100,40,99.7,100
1053538181,KONSTANTINOVA,NINA,group,98.9,82,40,94,98.5
1174954960,GUPTA,SUSHIL,group,98.9,82,40,94,98.5
1144485145,ROCA MATTEI,ANA,apm,100,76.2,40,92.9,100
1164422432,PO,LORENVER,apm,100,76.2,40,92.9,100
1215911441,KAREEM,ASMA,apm,100,76.2,40,92.9,100
1447342183,SNOW,KEVIN,apm,100,76.2,40,92.9,100
1518918770,ESPINAS,ANNABEL LEE,apm,100,76.2,40,92.9,100
1588769996,LAINER,MORRIS,apm,100,76.2,40,92.9,100
1629150974,VISWANATHAN,KARTIK,apm,100,76.2,40,92.9,100
1689696924,DICKEY,JEFFERSON,apm,100,76.2,40,92.9,100
1770583668,AQUILINO,KENNETH,apm,100,76.2,40,92.9,100
1790915569,GRAZIANO,THOMAS,apm,100,76.2,40,92.9,100
1891768529,CICHON,JOANNA,apm,100,76.2,40,92.9,100
1912484999,CARDONE,EMILY,group,100,99,40,99.7,100
1164586392,BRAHMANANDAM,SOMA,apm,100,72.4,40,91.7,99.8
1285623843,BARAN,MARGARET,apm,100,72.4,40,91.7,99.8
1194972208,BUDRI,KIMBERLY,group,100,99,40,99.7,100
1750688396,SMITH,DANIEL,apm,100,72.4,40,91.7,99.8
1942225610,TOBACK,NEIL,individual,81.5,,40,84.3,86.4
1134176829,RAMEY,ALLAN,individual,,,,45,45
1205330529,JOHNSON,CATHERINE,group,100,,40,100,100
1477525525,WOROBEY,SCOTT,group,100,,40,100,100
1053663112,YAP,TAMSCOT,group,95.7,86,40,93.4,97.2
1245282896,KUTNER,MICHAEL,group,72.3,,40,76.4,80.8
1023092491,MARTIN,JEFFREY,apm,100,99.7,40,99.9,100
1467590703,BRENES,JOSEPH,group,,,,45,45
1417163775,SAVIRI,ANTHONY,apm,84,88.9,40,88.7,95.2
1093080145,HO,TAI HANG,apm,100,78.2,40,93.5,100
1124045992,HEBBAR,RAMNATH,apm,100,78.2,40,93.5,100
1154616001,GRUNWALD,DOUGLAS,apm,100,78.2,40,93.5,100
1205280690,VISCONTI,NIURKA,apm,100,78.2,40,93.5,100
1225177769,HASS,DAVID,apm,100,78.2,40,93.5,100
1265536759,EDE,HELEN,apm,100,78.2,40,93.5,100
1285070730,LANGBERG,KARL,apm,100,78.2,40,93.5,100
1326140674,CHAN,FRANCIS,apm,100,78.2,40,93.5,100
1366436537,MONACO,PAUL,apm,100,78.2,40,93.5,100
1386038784,ERIS,ELA,apm,100,78.2,40,93.5,100
1386975928,FEUERSTADT,PAUL,apm,100,78.2,40,93.5,100
1437130309,UMASHANKER,RENUKA,apm,100,78.2,40,93.5,100
1487650222,BALSAMO,JOSEPH,apm,100,78.2,40,93.5,100
1558355743,SUN,DHARINI,apm,100,78.2,40,93.5,100
1558367359,HILLIS,LYNNE,apm,100,78.2,40,93.5,100
1568468239,WALALIYADDA,ANURUDDHA,apm,100,78.2,40,93.5,100
1588645410,ALAPARTHI,LATHA,apm,100,78.2,40,93.5,100
1588830939,REED,ANAMIKA,apm,100,78.2,40,93.5,100
1619958899,LAZARIDES,LAZAROS,apm,100,78.2,40,93.5,100
1679554539,GINSBURG,PHILIP,apm,100,78.2,40,93.5,100
1679806046,WU RIVAS,LENA,apm,100,78.2,40,93.5,100
1689652711,ALTMAN,MARK,apm,100,78.2,40,93.5,100
1720084320,BALAS,HORATIU,apm,100,78.2,40,93.5,100
1730488412,VARELA,BENIGNO,apm,100,78.2,40,93.5,100
1770564247,CHANG,DEAN,apm,100,78.2,40,93.5,100
1790766525,TAYLOR,MARK,apm,100,78.2,40,93.5,100
1861498685,ADETOLA,ADEDAYO,apm,100,78.2,40,93.5,100
1932105624,FERNANDO,BENEDICT,apm,100,78.2,40,93.5,100
1962726729,WITTMANN,CHRISTA,apm,100,78.2,40,93.5,100
1972592822,FORTIER,LAWRENCE,individual,100,,40,100,100
1750571691,AKERS-WHITE,LATANIA,apm,100,92,40,97.6,100
1356501738,OREILLY,SEAN,individual,100,,40,100,100
1164650743,SIDILE,JABULANI,apm,100,,40,100,100
1376547851,JENNINGS,DAVID,apm,100,81.9,40,94.6,100
1093056988,JACKSON,ANDREW,group,99.5,89,40,96.4,100
1235289398,PAREDES,ANGELO,apm,100,78.3,40,93.5,99.5
1205254638,FAZIO,RICHARD,apm,96.7,73,40,90.3,100
1437142551,RANDOLPH,CHRISTOPHER,group,67,0,40,51.9,57.4
1689653800,KLEINER-GOUDEY,SARA,group,,,,45,45
1942433321,REINERS,GINA,group,,,,45,45
1699707448,RINGSTAD,BJORN,apm,100,78.1,40,93.4,99
1881626638,HONG,XIAOMING,apm,100,78.1,40,93.4,99
1871526855,LANDA,RAUL,individual,,,,45,45
1154368702,LURIE,SHARI,group,80.1,50,40,74.1,80.7
1164770400,CHAUDARY,MOHAMMED,group,80.1,50,40,74.1,80.7
1316966393,CHAN,DO,group,80.1,50,40,74.1,80.7
