pri_spec,zip_code,min_medicare_pricing_for_new_patient,max_medicare_pricing_for_new_patient,mode_medicare_pricing_for_new_patient,min_copay_for_new_patient,max_copay_for_new_patient,mode_copay_for_new_patient
ORTHOPEDIC SURGERY,02035,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02038,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02043,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02048,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02061,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02062,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02111,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02114,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02115,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02118,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02120,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02124,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02130,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02135,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02138,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02139,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02142,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02143,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02144,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02145,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02148,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02149,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02150,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02151,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02176,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02180,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02184,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02186,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02190,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02215,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02301,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02302,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02332,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02333,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02356,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02360,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02364,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02421,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02446,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02451,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02462,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02467,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02481,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02492,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02494,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
ORTHOPEDIC SURGERY,02540,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02554,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02556,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02557,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02563,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02571,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02601,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02703,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02720,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02721,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02726,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02740,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02747,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02767,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02777,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02780,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
ORTHOPEDIC SURGERY,02818,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,02860,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,02864,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,02878,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,02879,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,02886,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,02891,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,02904,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,02905,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,02908,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,02910,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,02914,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,02917,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,02919,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,02920,$61.15 ,$184.89 ,$93.88 ,$15.29 ,$46.22 ,$23.47 
ORTHOPEDIC SURGERY,06001,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06002,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06010,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06030,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06032,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06033,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06040,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06042,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06052,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06062,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06066,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06067,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06069,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06074,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06082,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06084,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06095,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06102,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06105,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06106,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06226,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06248,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06254,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06260,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06268,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06320,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06340,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06357,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06360,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06379,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06405,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06410,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06426,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06437,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06443,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06447,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06451,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06457,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06460,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06468,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06473,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06477,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06478,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06479,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06484,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06488,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06489,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06492,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06498,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06510,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06511,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06518,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06519,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06605,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06606,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06610,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06611,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06614,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06706,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06708,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06712,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06750,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06762,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06770,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06776,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06784,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06790,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06804,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06810,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06820,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06824,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06825,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06830,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06831,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06840,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06851,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06870,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06877,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06880,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06897,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06902,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06905,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
ORTHOPEDIC SURGERY,06927,$63.47 ,$190.87 ,$97.18 ,$15.87 ,$47.72 ,$24.30 
PEDIATRIC MEDICINE,01001,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01030,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01040,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01060,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01062,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01075,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01089,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01098,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01105,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01107,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01199,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01301,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01373,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01420,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01453,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01501,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01510,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01545,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01564,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01581,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01604,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01605,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01606,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01608,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01655,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01702,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,01720,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,01742,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,01757,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01760,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,01803,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,01805,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,01810,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01824,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,01830,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01843,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01844,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01851,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,01852,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,01854,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,01863,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,01886,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,01915,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01923,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01960,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,01970,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,02035,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02038,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02061,$61.33 ,$185.13 ,$94.07 ,$15.33 ,$46.28 ,$23.52 
PEDIATRIC MEDICINE,02053,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02062,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02109,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02111,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02114,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02115,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02116,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02118,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02119,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02122,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02130,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02131,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02135,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02138,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02139,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02144,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02145,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02149,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02150,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02169,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02184,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02188,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02190,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
PEDIATRIC MEDICINE,02215,$66.29 ,$197.76 ,$101.09 ,$16.57 ,$49.44 ,$25.27 
